# E(keV) bin 1    bin 2    bin 3    bin 4    bin 5    bin 6    bin 7    bin 8    bin 9
8.00e+01 7.91e-03 8.51e-02 3.41e-01 1.99e-03 2.36e-11 4.21e-20 9.30e-02 3.43e-01 6.23e-05
8.10e+01 6.52e-03 7.67e-02 3.50e-01 2.54e-03 4.29e-11 9.93e-20 8.32e-02 3.53e-01 8.70e-05
8.20e+01 5.35e-03 6.88e-02 3.59e-01 3.23e-03 7.69e-11 2.30e-19 7.42e-02 3.62e-01 1.20e-04
8.30e+01 4.38e-03 6.14e-02 3.67e-01 4.07e-03 1.36e-10 5.26e-19 6.58e-02 3.71e-01 1.65e-04
8.40e+01 3.57e-03 5.46e-02 3.74e-01 5.08e-03 2.38e-10 1.18e-18 5.82e-02 3.79e-01 2.24e-04
8.50e+01 2.89e-03 4.83e-02 3.80e-01 6.29e-03 4.11e-10 2.62e-18 5.12e-02 3.86e-01 3.01e-04
8.60e+01 2.34e-03 4.25e-02 3.85e-01 7.73e-03 7.03e-10 5.72e-18 4.49e-02 3.92e-01 4.01e-04
8.70e+01 1.89e-03 3.73e-02 3.89e-01 9.43e-03 1.19e-09 1.23e-17 3.92e-02 3.98e-01 5.29e-04
8.80e+01 1.51e-03 3.26e-02 3.93e-01 1.14e-02 1.98e-09 2.62e-17 3.41e-02 4.03e-01 6.94e-04
8.90e+01 1.21e-03 2.83e-02 3.95e-01 1.37e-02 3.27e-09 5.48e-17 2.95e-02 4.08e-01 9.02e-04
9.00e+01 9.58e-04 2.44e-02 3.97e-01 1.65e-02 5.42e-09 1.16e-16 2.54e-02 4.12e-01 1.17e-03
9.10e+01 7.56e-04 2.09e-02 3.98e-01 1.96e-02 8.88e-09 2.41e-16 2.17e-02 4.16e-01 1.51e-03
9.20e+01 5.94e-04 1.79e-02 3.97e-01 2.33e-02 1.44e-08 4.96e-16 1.85e-02 4.19e-01 1.93e-03
9.30e+01 4.65e-04 1.52e-02 3.96e-01 2.73e-02 2.31e-08 1.01e-15 1.57e-02 4.21e-01 2.44e-03
9.40e+01 3.63e-04 1.29e-02 3.94e-01 3.19e-02 3.67e-08 2.02e-15 1.33e-02 4.23e-01 3.07e-03
9.50e+01 2.82e-04 1.09e-02 3.92e-01 3.71e-02 5.77e-08 4.01e-15 1.12e-02 4.25e-01 3.84e-03
9.60e+01 2.19e-04 9.16e-03 3.88e-01 4.27e-02 8.99e-08 7.84e-15 9.38e-03 4.26e-01 4.76e-03
9.70e+01 1.69e-04 7.67e-03 3.83e-01 4.90e-02 1.39e-07 1.52e-14 7.84e-03 4.27e-01 5.86e-03
9.80e+01 1.30e-04 6.39e-03 3.78e-01 5.58e-02 2.12e-07 2.90e-14 6.52e-03 4.27e-01 7.17e-03
9.90e+01 9.96e-05 5.31e-03 3.72e-01 6.33e-02 3.21e-07 5.49e-14 5.41e-03 4.26e-01 8.70e-03
1.00e+02 7.65e-05 4.41e-03 3.65e-01 7.12e-02 4.78e-07 1.02e-13 4.49e-03 4.26e-01 1.05e-02
1.01e+02 5.85e-05 3.65e-03 3.58e-01 7.96e-02 7.06e-07 1.86e-13 3.71e-03 4.25e-01 1.25e-02
1.02e+02 4.47e-05 3.01e-03 3.49e-01 8.86e-02 1.03e-06 3.37e-13 3.05e-03 4.23e-01 1.48e-02
1.03e+02 3.40e-05 2.47e-03 3.41e-01 9.81e-02 1.50e-06 6.05e-13 2.50e-03 4.21e-01 1.75e-02
1.04e+02 2.58e-05 2.02e-03 3.31e-01 1.08e-01 2.16e-06 1.07e-12 2.05e-03 4.19e-01 2.06e-02
1.05e+02 1.95e-05 1.65e-03 3.21e-01 1.19e-01 3.09e-06 1.89e-12 1.67e-03 4.16e-01 2.40e-02
1.06e+02 1.47e-05 1.34e-03 3.11e-01 1.29e-01 4.39e-06 3.28e-12 1.36e-03 4.12e-01 2.78e-02
1.07e+02 1.11e-05 1.09e-03 3.00e-01 1.41e-01 6.17e-06 5.66e-12 1.10e-03 4.08e-01 3.21e-02
1.08e+02 8.32e-06 8.79e-04 2.88e-01 1.52e-01 8.61e-06 9.67e-12 8.88e-04 4.04e-01 3.68e-02
1.09e+02 6.23e-06 7.08e-04 2.77e-01 1.64e-01 1.19e-05 1.64e-11 7.15e-04 3.99e-01 4.20e-02
1.10e+02 4.65e-06 5.69e-04 2.65e-01 1.76e-01 1.64e-05 2.74e-11 5.73e-04 3.94e-01 4.77e-02
1.11e+02 3.46e-06 4.55e-04 2.53e-01 1.88e-01 2.24e-05 4.56e-11 4.59e-04 3.88e-01 5.38e-02
1.12e+02 2.57e-06 3.63e-04 2.41e-01 2.01e-01 3.04e-05 7.50e-11 3.66e-04 3.81e-01 6.05e-02
1.13e+02 1.91e-06 2.89e-04 2.29e-01 2.13e-01 4.09e-05 1.22e-10 2.91e-04 3.74e-01 6.77e-02
1.14e+02 1.41e-06 2.30e-04 2.16e-01 2.25e-01 5.47e-05 1.98e-10 2.31e-04 3.67e-01 7.54e-02
1.15e+02 1.04e-06 1.82e-04 2.04e-01 2.38e-01 7.27e-05 3.18e-10 1.83e-04 3.58e-01 8.35e-02
1.16e+02 7.65e-07 1.43e-04 1.92e-01 2.50e-01 9.59e-05 5.07e-10 1.44e-04 3.50e-01 9.22e-02
1.17e+02 5.61e-07 1.13e-04 1.80e-01 2.62e-01 1.26e-04 8.00e-10 1.13e-04 3.41e-01 1.01e-01
1.18e+02 4.11e-07 8.84e-05 1.69e-01 2.73e-01 1.64e-04 1.25e-09 8.89e-05 3.31e-01 1.11e-01
1.19e+02 3.00e-07 6.92e-05 1.58e-01 2.84e-01 2.12e-04 1.95e-09 6.95e-05 3.21e-01 1.21e-01
1.20e+02 2.15e-07 5.32e-05 1.46e-01 2.96e-01 2.77e-04 3.08e-09 5.35e-05 3.11e-01 1.32e-01
1.21e+02 1.53e-07 4.08e-05 1.35e-01 3.07e-01 3.59e-04 4.83e-09 4.10e-05 2.99e-01 1.43e-01
1.22e+02 1.09e-07 3.12e-05 1.24e-01 3.18e-01 4.62e-04 7.52e-09 3.13e-05 2.88e-01 1.54e-01
1.23e+02 7.75e-08 2.38e-05 1.14e-01 3.28e-01 5.91e-04 1.16e-08 2.39e-05 2.76e-01 1.66e-01
1.24e+02 5.49e-08 1.81e-05 1.04e-01 3.38e-01 7.52e-04 1.78e-08 1.81e-05 2.64e-01 1.78e-01
1.25e+02 3.87e-08 1.37e-05 9.47e-02 3.47e-01 9.51e-04 2.71e-08 1.37e-05 2.52e-01 1.91e-01
1.26e+02 2.73e-08 1.03e-05 8.60e-02 3.55e-01 1.19e-03 4.08e-08 1.04e-05 2.39e-01 2.03e-01
1.27e+02 1.92e-08 7.78e-06 7.78e-02 3.63e-01 1.49e-03 6.11e-08 7.80e-06 2.27e-01 2.15e-01
1.28e+02 1.34e-08 5.84e-06 7.02e-02 3.70e-01 1.85e-03 9.09e-08 5.85e-06 2.15e-01 2.28e-01
1.29e+02 9.38e-09 4.37e-06 6.31e-02 3.77e-01 2.29e-03 1.34e-07 4.38e-06 2.02e-01 2.40e-01
1.30e+02 6.54e-09 3.26e-06 5.65e-02 3.83e-01 2.81e-03 1.97e-07 3.27e-06 1.90e-01 2.52e-01
1.31e+02 4.55e-09 2.43e-06 5.04e-02 3.88e-01 3.43e-03 2.86e-07 2.43e-06 1.78e-01 2.64e-01
1.32e+02 3.15e-09 1.80e-06 4.49e-02 3.93e-01 4.16e-03 4.14e-07 1.80e-06 1.67e-01 2.75e-01
1.33e+02 2.18e-09 1.33e-06 3.98e-02 3.97e-01 5.03e-03 5.94e-07 1.33e-06 1.55e-01 2.87e-01
1.34e+02 1.51e-09 9.83e-07 3.52e-02 4.00e-01 6.04e-03 8.48e-07 9.84e-07 1.44e-01 2.98e-01
1.35e+02 1.04e-09 7.23e-07 3.10e-02 4.03e-01 7.21e-03 1.20e-06 7.24e-07 1.33e-01 3.08e-01
1.36e+02 7.13e-10 5.31e-07 2.72e-02 4.06e-01 8.58e-03 1.69e-06 5.31e-07 1.23e-01 3.18e-01
1.37e+02 4.88e-10 3.88e-07 2.38e-02 4.07e-01 1.01e-02 2.36e-06 3.89e-07 1.13e-01 3.28e-01
1.38e+02 3.34e-10 2.83e-07 2.08e-02 4.09e-01 1.19e-02 3.28e-06 2.84e-07 1.04e-01 3.37e-01
1.39e+02 2.28e-10 2.06e-07 1.81e-02 4.09e-01 1.40e-02 4.54e-06 2.07e-07 9.51e-02 3.46e-01
1.40e+02 1.59e-10 1.53e-07 1.58e-02 4.09e-01 1.61e-02 6.09e-06 1.53e-07 8.73e-02 3.54e-01
1.41e+02 1.11e-10 1.14e-07 1.38e-02 4.09e-01 1.85e-02 8.13e-06 1.14e-07 7.99e-02 3.61e-01
1.42e+02 7.76e-11 8.40e-08 1.20e-02 4.08e-01 2.11e-02 1.08e-05 8.41e-08 7.29e-02 3.68e-01
1.43e+02 5.40e-11 6.21e-08 1.05e-02 4.06e-01 2.41e-02 1.42e-05 6.21e-08 6.64e-02 3.74e-01
1.44e+02 3.75e-11 4.57e-08 9.06e-03 4.04e-01 2.73e-02 1.87e-05 4.58e-08 6.03e-02 3.80e-01
1.45e+02 2.60e-11 3.37e-08 7.83e-03 4.02e-01 3.08e-02 2.44e-05 3.37e-08 5.46e-02 3.86e-01
1.46e+02 1.81e-11 2.47e-08 6.75e-03 3.99e-01 3.47e-02 3.18e-05 2.47e-08 4.94e-02 3.91e-01
